"","rowID","speciesID","common_name","species","sara_status","taxonomic_group","Class","Phylum","Order","Family","DFO","population","subspecies","paperID","year_published","doc_citation","date_accessed","rsf","North_America","subspecies_model","date_data_extraction","rationale_ne","reviewer_initials","extraction_method","inc_analysis","pop_model_notes","motivation","built_sdm_historical","historical_year","built_sdm_present","present_years","proj_future","proj_future_year","proj_present","proj_present_year","proj_present_motive","backcast","back_year","predictors","num_species","extent_region","region_notes","spatial_limits","notes_spatial_limit","built_CA","built_US","built_MX","focus_CA","focus_US","focus_MX","obj_cc_vulnerability","obj_conservation","obj_method","obj_other","obj_text","secondary_model","Notes","remove","rationale","sdm_na","cc_sdm_na","sdm_no_cc_na","sdm_ca","cc_sdm_ca","sdm_no_cc_ca","rsf_sdm_na"
"1123",475,120,"spotted wintergreen","Chimaphila maculata","Endangered","Vascular Plants","Magnoliopsida","Tracheophyta","Ericales","Ericaceae",0,0,0,458,2022,"Stark, J. R., & Fridley, J. D. (2022). Microclimate-based species distribution models in complex forested terrain indicate widespread cryptic refugia under climate change. Global Ecology and Biogeography, 31, 562–575. https://doi.org/10.1111/geb.13447","2023-09-28",0,1,0,"2023-10-04",NA,"HK","2",NA,NA,"Here, we compare SDMs generated using a locally validated below-­canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-­canopy warming and species distributions.",0,NA,1,"1970-2006 (survey data), 1970-2000 (climate)",1,"2080-2100",0,NA,NA,0,NA,"2","154","North Carolina, Tennessee","Great Smoky Mountains National Park",4,"national park","0","1","0","0","1","0",0,0,1,0,"Species’ climatic niches may be poorly predicted by regional climate estimates used in species distribution models (SDMs) due to microclimatic buffering of local conditions. Here, we compare SDMs generated using a locally validated below-canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-canopy warming and species distributions. ... Here, we quantify differences between historical and warmed climate scenarios based on three climate models in GSMNP: macroclimate grids from WorldClim 2.1 (Fick & Hijmans, 2017; 1-km resolution); downscaled climate grids using WorldClim data and a high-resolution digital elevation model (DEM; 30 m); and a locally validated below-canopy microclimate grid (Fridley, 2009; 30-m resolution). We use these climate models as drivers of GSMNP-wide  plant SDMs and analyse differences in current and future predicted habitat suitability to understand the species and regions of GSMNP that may be particularly susceptible or resistant to the effects of regional climate warming. We address three broad questions. First, how well do macroclimate and downscaled climate grids describe microclimate conditions? Are there particular areas that are poorly described, especially in terms of their warming potential? Second, does building SDMs with microclimate drivers improve model accuracy compared to macroclimate or downscaled climate drivers? Finally, how do future habitat suitability predictions differ in SDMs based on the three climate grids? Are the predictions with elevation- based downscaling sufficient to identify cryptic refugia, where species could persist even though macroclimate models suggest thermal environments outside of current ranges, or is the validated microclimate model necessary?",0,NA,0,NA,1,1,0,0,0,0,1
"1124",563,266,"eastern flowering dogwood","Cornus florida","Endangered","Vascular Plants","Magnoliopsida","Tracheophyta","Cornales","Cornaceae",0,0,0,458,2022,"Stark, J. R., & Fridley, J. D. (2022). Microclimate-based species distribution models in complex forested terrain indicate widespread cryptic refugia under climate change. Global Ecology and Biogeography, 31, 562–575. https://doi.org/10.1111/geb.13447","2023-09-28",0,1,0,"2023-10-04",NA,"HK","2",NA,NA,"Here, we compare SDMs generated using a locally validated below-­canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-­canopy warming and species distributions.",0,NA,1,"1970-2006 (survey data), 1970-2000 (climate)",1,"2080-2100",0,NA,NA,0,NA,"2","154","North Carolina, Tennessee","Great Smoky Mountains National Park",4,"national park","0","1","0","0","1","0",0,0,1,0,"Species’ climatic niches may be poorly predicted by regional climate estimates used in species distribution models (SDMs) due to microclimatic buffering of local conditions. Here, we compare SDMs generated using a locally validated below-canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-canopy warming and species distributions. ... Here, we quantify differences between historical and warmed climate scenarios based on three climate models in GSMNP: macroclimate grids from WorldClim 2.1 (Fick & Hijmans, 2017; 1-km resolution); downscaled climate grids using WorldClim data and a high-resolution digital elevation model (DEM; 30 m); and a locally validated below-canopy microclimate grid (Fridley, 2009; 30-m resolution). We use these climate models as drivers of GSMNP-wide  plant SDMs and analyse differences in current and future predicted habitat suitability to understand the species and regions of GSMNP that may be particularly susceptible or resistant to the effects of regional climate warming. We address three broad questions. First, how well do macroclimate and downscaled climate grids describe microclimate conditions? Are there particular areas that are poorly described, especially in terms of their warming potential? Second, does building SDMs with microclimate drivers improve model accuracy compared to macroclimate or downscaled climate drivers? Finally, how do future habitat suitability predictions differ in SDMs based on the three climate grids? Are the predictions with elevation- based downscaling sufficient to identify cryptic refugia, where species could persist even though macroclimate models suggest thermal environments outside of current ranges, or is the validated microclimate model necessary?",0,NA,0,NA,1,1,0,0,0,0,1
"1125",1071,223,"cucumber tree","Magnolia acuminata","Endangered","Vascular Plants","Magnoliopsida","Tracheophyta","Magnoliales","Magnoliaceae",0,0,0,458,2022,"Stark, J. R., & Fridley, J. D. (2022). Microclimate-based species distribution models in complex forested terrain indicate widespread cryptic refugia under climate change. Global Ecology and Biogeography, 31, 562–575. https://doi.org/10.1111/geb.13447","2023-09-28",0,1,0,"2023-10-04",NA,"HK","2",NA,NA,"Here, we compare SDMs generated using a locally validated below-­canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-­canopy warming and species distributions.",0,NA,1,"1970-2006 (survey data), 1970-2000 (climate)",1,"2080-2100",0,NA,NA,0,NA,"2","154","North Carolina, Tennessee","Great Smoky Mountains National Park",4,"national park","0","1","0","0","1","0",0,0,1,0,"Species’ climatic niches may be poorly predicted by regional climate estimates used in species distribution models (SDMs) due to microclimatic buffering of local conditions. Here, we compare SDMs generated using a locally validated below-canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-canopy warming and species distributions. ... Here, we quantify differences between historical and warmed climate scenarios based on three climate models in GSMNP: macroclimate grids from WorldClim 2.1 (Fick & Hijmans, 2017; 1-km resolution); downscaled climate grids using WorldClim data and a high-resolution digital elevation model (DEM; 30 m); and a locally validated below-canopy microclimate grid (Fridley, 2009; 30-m resolution). We use these climate models as drivers of GSMNP-wide  plant SDMs and analyse differences in current and future predicted habitat suitability to understand the species and regions of GSMNP that may be particularly susceptible or resistant to the effects of regional climate warming. We address three broad questions. First, how well do macroclimate and downscaled climate grids describe microclimate conditions? Are there particular areas that are poorly described, especially in terms of their warming potential? Second, does building SDMs with microclimate drivers improve model accuracy compared to macroclimate or downscaled climate drivers? Finally, how do future habitat suitability predictions differ in SDMs based on the three climate grids? Are the predictions with elevation- based downscaling sufficient to identify cryptic refugia, where species could persist even though macroclimate models suggest thermal environments outside of current ranges, or is the validated microclimate model necessary?",0,NA,0,NA,1,1,0,0,0,0,1
"1126",1755,361,"round-leaved greenbrier great lakes plains population","Smilax rotundifolia","Threatened","Vascular Plants","Liliopsida","Tracheophyta","Liliales","Smilacaceae",0,1,0,458,2022,"Stark, J. R., & Fridley, J. D. (2022). Microclimate-based species distribution models in complex forested terrain indicate widespread cryptic refugia under climate change. Global Ecology and Biogeography, 31, 562–575. https://doi.org/10.1111/geb.13447","2023-09-28",0,1,0,"2023-10-04",NA,"HK","2",NA,"not included in the extent","Here, we compare SDMs generated using a locally validated below-­canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-­canopy warming and species distributions.",0,NA,1,"1970-2006 (survey data), 1970-2000 (climate)",1,"2080-2100",0,NA,NA,0,NA,"2","154","North Carolina, Tennessee","Great Smoky Mountains National Park",4,"national park","0","1","0","0","1","0",0,0,1,0,"Species’ climatic niches may be poorly predicted by regional climate estimates used in species distribution models (SDMs) due to microclimatic buffering of local conditions. Here, we compare SDMs generated using a locally validated below-canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-canopy warming and species distributions. ... Here, we quantify differences between historical and warmed climate scenarios based on three climate models in GSMNP: macroclimate grids from WorldClim 2.1 (Fick & Hijmans, 2017; 1-km resolution); downscaled climate grids using WorldClim data and a high-resolution digital elevation model (DEM; 30 m); and a locally validated below-canopy microclimate grid (Fridley, 2009; 30-m resolution). We use these climate models as drivers of GSMNP-wide  plant SDMs and analyse differences in current and future predicted habitat suitability to understand the species and regions of GSMNP that may be particularly susceptible or resistant to the effects of regional climate warming. We address three broad questions. First, how well do macroclimate and downscaled climate grids describe microclimate conditions? Are there particular areas that are poorly described, especially in terms of their warming potential? Second, does building SDMs with microclimate drivers improve model accuracy compared to macroclimate or downscaled climate drivers? Finally, how do future habitat suitability predictions differ in SDMs based on the three climate grids? Are the predictions with elevation- based downscaling sufficient to identify cryptic refugia, where species could persist even though macroclimate models suggest thermal environments outside of current ranges, or is the validated microclimate model necessary?",0,NA,0,NA,1,1,0,0,0,0,1
"1127",1916,533,"deerberry","Vaccinium stamineum","Threatened","Vascular Plants","Magnoliopsida","Tracheophyta","Ericales","Ericaceae",0,0,0,458,2022,"Stark, J. R., & Fridley, J. D. (2022). Microclimate-based species distribution models in complex forested terrain indicate widespread cryptic refugia under climate change. Global Ecology and Biogeography, 31, 562–575. https://doi.org/10.1111/geb.13447","2023-09-28",0,1,0,"2023-10-04",NA,"HK","2",NA,NA,"Here, we compare SDMs generated using a locally validated below-­canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-­canopy warming and species distributions.",0,NA,1,"1970-2006 (survey data), 1970-2000 (climate)",1,"2080-2100",0,NA,NA,0,NA,"2","154","North Carolina, Tennessee","Great Smoky Mountains National Park",4,"national park","0","1","0","0","1","0",0,0,1,0,"Species’ climatic niches may be poorly predicted by regional climate estimates used in species distribution models (SDMs) due to microclimatic buffering of local conditions. Here, we compare SDMs generated using a locally validated below-canopy microclimate model to those based on interpolated weather station data at two spatial scales to determine the effects of scale and topography on potential future below-canopy warming and species distributions. ... Here, we quantify differences between historical and warmed climate scenarios based on three climate models in GSMNP: macroclimate grids from WorldClim 2.1 (Fick & Hijmans, 2017; 1-km resolution); downscaled climate grids using WorldClim data and a high-resolution digital elevation model (DEM; 30 m); and a locally validated below-canopy microclimate grid (Fridley, 2009; 30-m resolution). We use these climate models as drivers of GSMNP-wide  plant SDMs and analyse differences in current and future predicted habitat suitability to understand the species and regions of GSMNP that may be particularly susceptible or resistant to the effects of regional climate warming. We address three broad questions. First, how well do macroclimate and downscaled climate grids describe microclimate conditions? Are there particular areas that are poorly described, especially in terms of their warming potential? Second, does building SDMs with microclimate drivers improve model accuracy compared to macroclimate or downscaled climate drivers? Finally, how do future habitat suitability predictions differ in SDMs based on the three climate grids? Are the predictions with elevation- based downscaling sufficient to identify cryptic refugia, where species could persist even though macroclimate models suggest thermal environments outside of current ranges, or is the validated microclimate model necessary?",0,NA,0,NA,1,1,0,0,0,0,1
"1128",2329,204,"greater sage-grouse urophasianus subspecies","Centrocerus urophasianus urophasianus","Endangered","Birds","Aves","Chordata","Galliformes","Phasianidae",0,0,1,665,2023,"Stevens, B. S., Roberts, S. B., Conway, C. J., & Englestead, D. K. (2023). Effects of large-scale disturbance on animal space use: Functional responses by greater sage-grouse after megafire. Ecology and Evolution, 13. https://doi.org/10.1002/ece3.9933","2024-04-17",1,1,2,"NE","RSF, 2023 paper","NE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"1129",2178,480,"savannah sparrow princeps subspecies","Passerculus sandwichensis princeps","Special Concern","Birds","Aves","Chordata","Passeriformes","Passerellidae",0,0,1,565,2013,"Stevens, T. K., Hale, A. M., Karsten, K. B., & Bennett, V. J. (2013). An analysis of displacement from wind turbines in a wintering grassland bird community. Biodiversity and Conservation, 22, 1755–1767. https://doi.org/10.1007/s10531-013-0510-8","2024-04-17",0,1,2,"2024-06-04",NA,"HK","3",NA,NA,"To successfully mitigate for habitat loss and degradation due to wind energy development, there is a need to understand species-speciﬁc displacement and the mechanisms behind this displacement. To address this need, we investigated habitat use and displacement from wind turbines in a wintering grassland bird community in north-central Texas.",0,NA,1,NA,0,NA,0,NA,NA,0,NA,"3","4",NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0
"1130",1409,25,"caribou dolphin and union population","Rangifer tarandus","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,0,285,2015,"Panzacchi, M., van Moorter, B., Strand, O., Loe, L. E., & Reimers, E. (2015). Searching for the fundamental niche using individual-based habitat selection modelling across populations. Ecography, 38(7), 659–669. https://doi.org/10.1111/ecog.01075","2023-08-09",0,0,3,"NE","notNA","NE","2",NA,"notNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"not exact species modelled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"1131",1450,54,"caribou boreal population","Rangifer tarandus caribou","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,1,252,2023,"Stewart, F. E. C., Micheletti, T., Cumming, S. G., Barros, C., Chubaty, A. M., Dookie, A. L., Duclos, I., Eddy, I., Haché, S., Hodson, J., Hughes, J., Johnson, C. A., Leblond, M., Schmiegelow, F. K. A., Tremblay, J. A., & McIntire, E. J. B. (2023). Climate-informed forecasts reveal dramatic local habitat shifts and population uncertainty for northern boreal caribou. Ecological Applications, 33(3). https://doi.org/10.1002/eap.2816","2023-08-03",1,1,1,"NE","RSF, 2023 paper","NE","2",NA,"included part of the range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"1132",1522,62,"caribou atlantic-gaspÈsie population","Rangifer tarandus caribou","Endangered","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,1,1,252,2023,"Stewart, F. E. C., Micheletti, T., Cumming, S. G., Barros, C., Chubaty, A. M., Dookie, A. L., Duclos, I., Eddy, I., Haché, S., Hodson, J., Hughes, J., Johnson, C. A., Leblond, M., Schmiegelow, F. K. A., Tremblay, J. A., & McIntire, E. J. B. (2023). Climate-informed forecasts reveal dramatic local habitat shifts and population uncertainty for northern boreal caribou. Ecological Applications, 33(3). https://doi.org/10.1002/eap.2816","2023-08-03",1,1,1,"NE","RSF, 2023 paper","NE","2",NA,"not included in the extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"1133",1594,38,"peary caribou","Rangifer tarandus pearyi","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Artiodactyla","Cervidae",0,0,1,252,2023,"Stewart, F. E. C., Micheletti, T., Cumming, S. G., Barros, C., Chubaty, A. M., Dookie, A. L., Duclos, I., Eddy, I., Haché, S., Hodson, J., Hughes, J., Johnson, C. A., Leblond, M., Schmiegelow, F. K. A., Tremblay, J. A., & McIntire, E. J. B. (2023). Climate-informed forecasts reveal dramatic local habitat shifts and population uncertainty for northern boreal caribou. Ecological Applications, 33(3). https://doi.org/10.1002/eap.2816","2023-08-03",1,1,4,"NE","RSF, 2023 paper","NE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0
"1134",1,457,"pink sand-verbena","Abronia umbellata","Endangered","Vascular Plants","Magnoliopsida","Tracheophyta","Caryophyllales","Nyctaginaceae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,"included in old Stolar species list, not included in new list'",0,NA,0,0,0,0,0,0,0
"1135",5,121,"northern goshawk laingi subspecies","Accipiter gentilis laingi","Threatened","Birds","Aves","Chordata","Accipitriformes","Accipitridae",0,0,1,140,2022,"Stolar (placeholder)",NA,0,1,1,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,"unclear which bird species were included in Stolar",0,NA,0,0,0,0,0,0,0
"1136",10,411,"green sturgeon","Acipenser medirostris","Special Concern","Fishes (freshwater)","DFO","DFO","DFO","DFO",1,0,0,140,2022,"Stolar (placeholder)",NA,0,NA,0,"NE","DFO","NE","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"included in old Stolar species list, not included in new list'",0,NA,0,0,0,0,0,0,0
"1137",13,1028,"mountain crab-eye","Acroscyphus sphaerophoroides","Special Concern","Lichens","Lecanoromycetes","Ascomycota","Caliciales","Caliciaceae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1138",14,285,"tall bugbane","Actaea elata","Endangered","Vascular Plants","Magnoliopsida","Tracheophyta","Ranunculales","Ranunculaceae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,3,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,0,0,0,0,0,0,0
"1139",15,168,"southern maidenhair fern","Adiantum capillus-veneris","Endangered","Vascular Plants","Polypodiopsida","Tracheophyta","Polypodiales","Pteridaceae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1140",19,194,"western grebe","Aechmophorus occidentalis","Special Concern","Birds","Aves","Chordata","Podicipediformes","Podicipedidae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,"unclear which bird species were included in Stolar",0,NA,0,0,0,0,0,0,0
"1141",23,295,"northern saw-whet owl brooksi subspecies","Aegolius acadicus brooksi","Threatened","Birds","Aves","Chordata","Strigiformes","Strigidae",0,0,1,140,2022,"Stolar (placeholder)",NA,0,1,1,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,"unclear which bird species were included in Stolar",0,NA,0,0,0,0,0,0,0
"1142",30,80,"oregon forestsnail","Allogona townsendiana","Endangered","Molluscs","Gastropoda","Mollusca","Stylommataphora","Polygyridae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1143",43,67,"western tiger salamander southern mountain population","Ambystoma mavortium","Endangered","Amphibians","Amphibia","Chordata","Caudata","Ambystomatidae",0,1,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,"NE",NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1144",46,91,"western tiger salamander prairie/boreal population","Ambystoma mavortium","Special Concern","Amphibians","Amphibia","Chordata","Caudata","Ambystomatidae",0,1,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,"NE",NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1145",66,513,"scarlet ammannia","Ammannia robusta","Threatened","Vascular Plants","Magnoliopsida","Tracheophyta","Myrtales","Lythraceae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1146",78,109,"grasshopper sparrow, pratensis subspecies","Ammodramus savannarum pratensis","Special Concern","Birds","Aves","Chordata","Passeriformes","Passerellidae",0,0,1,140,2022,"Stolar (placeholder)",NA,0,1,2,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,"unclear which bird species were included in Stolar",0,NA,0,0,0,0,0,0,0
"1147",82,478,"edwards' beach moth","Anarta edwardsii","Endangered","Arthropods","Insecta","Arthropoda","Lepidoptera","Noctuidae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1148",87,88,"western toad calling population","Anaxyrus boreas","Special Concern","Amphibians","Amphibia","Chordata","Anura","Bufonidae",0,1,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,"NE",NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1149",94,1502,"western toad non-calling population","Anaxyrus boreas","Special Concern","Amphibians","Amphibia","Chordata","Anura","Bufonidae",0,1,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,"NE",NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1150",117,41,"wandering salamander","Aneides vagrans","Special Concern","Amphibians","Amphibia","Chordata","Caudata","Plethodontidae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1151",120,283,"stoloniferous pussytoes","Antennaria flagellaris","Endangered","Vascular Plants","Magnoliopsida","Tracheophyta","Asterales","Asteraceae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1152",124,203,"sprague's pipit","Anthus spragueii","Threatened","Birds","Aves","Chordata","Passeriformes","Motacillidae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,"included in old Stolar species list, not included in new list'",0,NA,0,0,0,0,0,0,0
"1153",131,348,"pallid bat","Antrozous pallidus","Threatened","Mammals (terrestrial)","Mammalia","Chordata","Chiroptera","Vespertilionidae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1154",140,306,"mountain beaver","Aplodontia rufa","Special Concern","Mammals (terrestrial)","Mammalia","Chordata","Rodentia","Aplodontiidae",0,0,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1155",149,485,"mormon metalmark prairie population","Apodemia mormo","Threatened","Arthropods","Insecta","Arthropoda","Lepidoptera","Riodinidae",0,1,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,"NE",NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1156",150,42,"mormon metalmark southern mountain population","Apodemia mormo","Endangered","Arthropods","Insecta","Arthropoda","Lepidoptera","Riodinidae",0,1,0,140,2022,"Stolar (placeholder)",NA,0,1,0,"NE","FullTextNotAvail","NE","NE",NA,"NE",NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,NA,0,NA,1,1,0,1,1,0,1
"1157",156,336,"great blue heron fannini subspecies","Ardea herodias fannini","Special Concern","Birds","Aves","Chordata","Pelecaniformes","Ardeidae",0,0,1,140,2022,"Stolar (placeholder)",NA,0,1,1,"NE","FullTextNotAvail","NE","NE",NA,NA,NA,0,NA,1,NA,1,NA,0,NA,NA,0,NA,"1","1061",NA,NA,1,"information not available, paper not published'",NA,NA,NA,NA,NA,NA,0,1,0,0,"unavailable",0,"unclear which bird species were included in Stolar",0,NA,0,0,0,0,0,0,0
